source_folder,source_session_path,session_id,participant_id,timestamp_ms,label_3class,delta_pct,theta_pct,low_alpha_pct,high_alpha_pct,low_beta_pct,high_beta_pct,low_gamma_pct,mid_gamma_pct,attention,meditation,signal_quality,marker_ev_praised_active,marker_ev_qna_active,marker_ev_question_active,marker_ev_scolded_active,marker_ev_speaking_active,marker_ev_tech_issue_active
sessions 2,sessions 2/00061,00061,P0061,1774857791855,stressed,0.2612788179,0.2796916812,0.1943525909,0.0404842293,0.0464050348,0.1019286155,0.0416847153,0.0341743151,0,0,26,0,1,1,0,1,0
sessions 2,sessions 2/00061,00061,P0061,1774857793841,stressed,0.3693038595,0.1325706641,0.0602081421,0.2631843567,0.0524919497,0.0506448050,0.0342933591,0.0373028639,0,0,26,0,1,1,1,1,0
sessions 2,sessions 2/00061,00061,P0061,1774857795830,stressed,0.2352647169,0.3196064789,0.0507980017,0.1400006050,0.0496545755,0.1249312990,0.0507607717,0.0289835513,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857797819,stressed,0.3799588972,0.0945616239,0.1133231695,0.2227290507,0.0568326313,0.0501450346,0.0348476653,0.0476019276,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857798817,stressed,0.4360821289,0.2158442429,0.1490461495,0.0822617845,0.0304260203,0.0235541229,0.0179946624,0.0447908887,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857800805,stressed,0.4491416740,0.2603387733,0.0703011368,0.0791757441,0.0541928331,0.0261041699,0.0285340147,0.0322116541,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857802793,stressed,0.5576314366,0.1462843030,0.1520997406,0.0306854806,0.0325346422,0.0284899973,0.0104881867,0.0417862129,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857804784,stressed,0.7551650017,0.1474130087,0.0189269903,0.0149892131,0.0164182610,0.0199375877,0.0127824788,0.0143674588,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857807768,stressed,0.2946329006,0.2462148220,0.1727118472,0.0521359259,0.0521908292,0.0639156625,0.0783545020,0.0398435106,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857809754,stressed,0.5180287145,0.1498079975,0.0299045678,0.1136137435,0.0289293169,0.0420466117,0.0544247959,0.0632442522,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857813731,stressed,0.4232251355,0.1549392240,0.0549396992,0.2144574011,0.0767541612,0.0418993522,0.0120954631,0.0216895636,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857814730,stressed,0.4783214618,0.1588488934,0.0264981418,0.0135520642,0.0559219930,0.0929303547,0.1391372061,0.0347898849,0,0,51,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857816725,stressed,0.6284231325,0.1904430524,0.0382745189,0.0436658623,0.0244482101,0.0269341068,0.0233754684,0.0244356487,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857818704,stressed,0.9003685698,0.0462843536,0.0140789001,0.0148181220,0.0064398658,0.0094359498,0.0023468917,0.0062273472,0,0,51,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857820694,stressed,0.3556234074,0.3437187791,0.0318691557,0.0341030275,0.1082866540,0.0470853025,0.0267447212,0.0525689525,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857823680,stressed,0.5403054702,0.1244804779,0.1321942658,0.0498884499,0.0605559764,0.0550597478,0.0208748083,0.0166408037,0,0,0,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857825668,stressed,0.5671746054,0.1541552706,0.1015940673,0.0442550034,0.0109536383,0.0289560615,0.0171949309,0.0757164226,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857827661,stressed,0.7381380226,0.0823747259,0.0122108384,0.0148978406,0.0576301596,0.0431661140,0.0357958103,0.0157864886,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857828657,stressed,0.2681222556,0.3020043607,0.2541948963,0.0387044478,0.0331712159,0.0406940706,0.0456637928,0.0174449603,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857829644,stressed,0.4367462436,0.2127945182,0.1300762895,0.1117004853,0.0087555739,0.0274201677,0.0106113035,0.0618954182,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857830640,stressed,0.2725224083,0.5307480480,0.0108304216,0.0611316705,0.0499224759,0.0231415014,0.0185866601,0.0331168142,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857832629,stressed,0.2095808087,0.2430648938,0.0380629954,0.1158095506,0.1553794039,0.1927898230,0.0239792125,0.0213333122,0,0,51,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857834637,stressed,0.1674528159,0.4881760442,0.1329436933,0.0527173669,0.0387784603,0.0197012789,0.0519924135,0.0482379270,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857839596,stressed,0.1149597023,0.4185399792,0.2938559900,0.0394874556,0.0335312825,0.0290224393,0.0168459080,0.0537572430,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857841580,stressed,0.3727415387,0.1655106892,0.1989093113,0.1021845217,0.0486475596,0.0505104425,0.0362425298,0.0252534072,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857843587,stressed,0.6538380829,0.2545236179,0.0285226346,0.0236593031,0.0082777022,0.0073554713,0.0034173944,0.0204057937,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857844565,stressed,0.1958304800,0.1830176343,0.1652283847,0.1461470053,0.0461944144,0.1475909681,0.0348224329,0.0811686803,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857845556,stressed,0.2033550399,0.4470637480,0.1724280228,0.0333843287,0.0325323660,0.0445273383,0.0189592793,0.0477498770,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857846553,stressed,0.3780052881,0.2666737941,0.0418366744,0.0639434040,0.0511802543,0.0372187392,0.0284009402,0.1327409057,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857848541,stressed,0.3579247987,0.3210711527,0.0818255740,0.1248942452,0.0410933760,0.0427153878,0.0058403606,0.0246351049,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857850528,stressed,0.2542885749,0.3044330556,0.1684030790,0.1121101127,0.0140342095,0.0375897738,0.0444135767,0.0647276179,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857852517,stressed,0.1863003289,0.5544207192,0.0886773088,0.0742647739,0.0176390297,0.0136089345,0.0067221567,0.0583667484,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857854506,stressed,0.1242960681,0.4789415482,0.1303062252,0.1147679898,0.0426003008,0.0402033540,0.0130627672,0.0558217467,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857855505,stressed,0.1621366584,0.4871656919,0.0064899894,0.0824318789,0.1110066646,0.0771241557,0.0138564170,0.0597885442,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857857494,stressed,0.6344290690,0.2078485215,0.0107874606,0.0635133026,0.0363416495,0.0224764229,0.0085053299,0.0160982440,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857859491,stressed,0.4383481020,0.4084001138,0.0442958676,0.0576954402,0.0112946523,0.0127505782,0.0065602892,0.0206549567,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857864458,stressed,0.3213804422,0.3569434535,0.0469545730,0.0459690326,0.1218449316,0.0329684691,0.0361457657,0.0377933322,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857866443,stressed,0.3421941621,0.1622894842,0.2973811647,0.0667019518,0.0076201998,0.0505059854,0.0262352841,0.0470717679,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857871418,stressed,0.7891154694,0.0210213801,0.0280655963,0.0478952623,0.0529564078,0.0350068633,0.0179193877,0.0080196331,0,0,51,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857873405,stressed,0.6314140868,0.1075888642,0.0892950888,0.0673901281,0.0334614702,0.0170050902,0.0109764444,0.0428688273,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857874445,stressed,0.4070234806,0.3951815657,0.0577904492,0.0479005184,0.0181410006,0.0189998004,0.0091373365,0.0458258486,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857875405,stressed,0.6211458307,0.1919771763,0.0579553444,0.0264958445,0.0296501117,0.0205058754,0.0180044317,0.0342653853,0,0,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857878378,stressed,0.5303192859,0.1582938602,0.0109691687,0.0292511166,0.0632671889,0.0740465861,0.0425539111,0.0912988826,51,37,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857880368,stressed,0.3319091429,0.4421585784,0.0420777241,0.0423930558,0.0375256279,0.0268840492,0.0044851026,0.0725667192,16,29,0,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857882351,stressed,0.8642192967,0.0633512455,0.0175447387,0.0246668086,0.0112076308,0.0073903349,0.0036471512,0.0079727935,16,29,51,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857884342,stressed,0.7626926070,0.0998670171,0.0594058825,0.0305259243,0.0088349655,0.0115334992,0.0041259179,0.0230141866,1,43,0,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857887331,stressed,0.3551168181,0.3465974642,0.0548741908,0.0665288154,0.0240523900,0.0552714741,0.0312251961,0.0663336513,1,43,0,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857889320,stressed,0.7611409996,0.1525918267,0.0014194589,0.0112943362,0.0157279546,0.0244812842,0.0020043285,0.0313398114,1,41,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857891304,stressed,0.4377280409,0.3389300438,0.0955063101,0.0496975249,0.0097044747,0.0208147083,0.0029947403,0.0446241569,1,56,0,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857893295,stressed,0.7195217835,0.1691895255,0.0333299042,0.0180384405,0.0135499563,0.0156698925,0.0141598513,0.0165406462,1,56,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857894289,stressed,0.5560422201,0.1268517495,0.1552744610,0.0325787863,0.0347111328,0.0410757774,0.0075470584,0.0459188146,1,69,0,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857896276,stressed,0.7678168079,0.1159351769,0.0498295432,0.0099683623,0.0138479360,0.0068871635,0.0067574040,0.0289576064,1,78,0,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857898291,stressed,0.5940537673,0.2077998131,0.0401814758,0.0291179809,0.0428444244,0.0372253135,0.0340125208,0.0147647042,1,54,26,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857900260,stressed,0.8148866300,0.0618255822,0.0421586975,0.0157893657,0.0174290652,0.0314035498,0.0128302986,0.0036768110,1,54,51,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857902256,stressed,0.8472571815,0.0282995757,0.0274110490,0.0330506549,0.0099223047,0.0200908582,0.0229125652,0.0110558109,1,54,51,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857903240,stressed,0.3607395078,0.1448890534,0.2407849323,0.0524973748,0.0471646856,0.0636431418,0.0518701262,0.0384111782,1,54,51,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857905227,stressed,0.2000000000,0.0000000000,0.4000000000,0.0000000000,0.2000000000,0.2000000000,0.0000000000,0.0000000000,1,54,25,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857910200,stressed,0.2590029100,0.2523027344,0.1167311993,0.1365046536,0.1094009283,0.0578966355,0.0201582454,0.0480026935,1,54,55,0,1,1,1,0,0
sessions 2,sessions 2/00061,00061,P0061,1774857912188,stressed,0.7027498243,0.2318503788,0.0237192620,0.0137280936,0.0085648885,0.0120867303,0.0037609569,0.0035398655,1,54,55,0,1,1,1,0,0
sessions 2,sessions 2/0051,0051,P0051,1774859859010,neutral,0.2718357733,0.2481984503,0.0245293524,0.1922658714,0.0828887762,0.0647916557,0.0649315819,0.0505585387,0,0,51,0,0,0,0,0,0
sessions 2,sessions 2/0051,0051,P0051,1774859860828,neutral,0.5472634905,0.1898848663,0.0432576669,0.0590824270,0.0791556642,0.0408303158,0.0282629938,0.0122625755,0,0,51,0,0,0,0,0,0
sessions 2,sessions 2/0051,0051,P0051,1774859862814,neutral,0.4763892325,0.2621635170,0.0360562602,0.0604732693,0.0530827739,0.0398818112,0.0429666738,0.0289864620,0,0,26,0,0,0,0,0,0
sessions 2,sessions 2/0051,0051,P0051,1774859863816,neutral,0.3491429717,0.2217230780,0.0410646864,0.0681755154,0.0992440442,0.1360762137,0.0300327442,0.0545407464,0,0,26,0,0,0,0,0,0
sessions 2,sessions 2/0051,0051,P0051,1774859865800,neutral,0.3285582828,0.1794602435,0.0673806028,0.1969530858,0.0503990841,0.0893657250,0.0492083918,0.0386745842,0,0,26,0,0,0,0,0,0
sessions 2,sessions 2/0051,0051,P0051,1774859867787,neutral,0.2861449359,0.1409350237,0.0890618840,0.1594751721,0.0980776925,0.1008929343,0.0615410995,0.0638712580,0,0,26,0,0,0,0,0,0
sessions 2,sessions 2/0051,0051,P0051,1774859869777,neutral,0.0708350800,0.4208165172,0.0382328987,0.0758408821,0.1058760186,0.1133273811,0.0834425612,0.0916286610,0,0,26,0,0,0,0,0,0
sessions 2,sessions 2/0051,0051,P0051,1774859871766,neutral,0.1594867716,0.4776325271,0.0176450521,0.0772959066,0.0808557870,0.0710589882,0.0484265643,0.0675984030,0,0,26,0,0,0,0,0,0
sessions 2,sessions 2/0051,0051,P0051,1774859872762,neutral,0.3124778927,0.1636189810,0.1399907427,0.1458998235,0.0492049472,0.1055559710,0.0285580307,0.0546936111,0,0,26,0,0,0,0,0,0
sessions 2,sessions 2/0051,0051,P0051,1774859874749,calm,0.3379752974,0.1862142858,0.0954978994,0.0855476875,0.0866132921,0.1113974745,0.0606192372,0.0361348262,0,0,26,0,0,0,0,0,0
sessions 2,sessions 2/0051,0051,P0051,1774859876740,calm,0.4274861833,0.2017547611,0.1497570080,0.0027847138,0.0307818870,0.0942816243,0.0453367641,0.0478170584,0,0,26,0,0,0,0,0,0
sessions 2,sessions 2/0051,0051,P0051,1774859879773,calm,0.3728279336,0.1269032368,0.1225162455,0.1339122034,0.0758643947,0.0440782605,0.0490871680,0.0748105575,0,0,26,0,0,0,0,0,0
sessions 2,sessions 2/0054,0054,P0054,1774858926998,neutral,0.2394517585,0.2142823478,0.1767920359,0.0830773843,0.0824430759,0.1103231896,0.0427231928,0.0509070152,0,0,51,0,0,0,0,0,0
sessions 2,sessions 2/0054,0054,P0054,1774858928000,neutral,0.2396781023,0.4129980705,0.0365090809,0.1501145817,0.0773516519,0.0302384456,0.0216325467,0.0314775205,0,0,51,0,0,0,0,0,0
sessions 2,sessions 2/0054,0054,P0054,1774858928985,neutral,0.3463507726,0.1074047167,0.2362645703,0.1752518298,0.0984440228,0.0347552182,0.0008251559,0.0007037137,0,0,25,0,0,0,0,0,0
sessions 2,sessions 2/0054,0054,P0054,1774858929983,neutral,0.4010669253,0.2129000970,0.1003879728,0.1246362755,0.0465567410,0.0591658584,0.0116391853,0.0436469447,0,0,25,0,0,0,0,0,0
sessions 2,sessions 2/0054,0054,P0054,1774858933960,neutral,0.9564555124,0.0128149295,0.0019203737,0.0051952831,0.0134380159,0.0070599420,0.0016959809,0.0014199623,0,0,25,0,0,0,0,0,1
sessions 2,sessions 2/0054,0054,P0054,1774858935954,stressed,0.3405032627,0.3623676854,0.0267918731,0.0477082423,0.0979887250,0.0265664954,0.0096788481,0.0883948679,0,0,0,0,0,0,0,0,1
sessions 2,sessions 2/0054,0054,P0054,1774858937937,stressed,0.6310615529,0.0869917879,0.0982900472,0.0746577094,0.0335458167,0.0467910245,0.0137154544,0.0149466068,0,0,51,0,0,0,0,0,0
sessions 2,sessions 2/0054,0054,P0054,1774858938933,stressed,0.8686701106,0.0894220092,0.0084137622,0.0034483112,0.0146417897,0.0111451992,0.0034424591,0.0008163588,0,0,51,0,0,0,0,0,0
sessions 2,sessions 2/0054,0054,P0054,1774858939923,stressed,0.8776743789,0.0443395956,0.0116384587,0.0232347207,0.0087125309,0.0188884606,0.0078994831,0.0076123716,0,0,51,0,0,0,0,0,0
sessions 2,sessions 2/0054,0054,P0054,1774858940921,stressed,0.6672539163,0.0847847037,0.0037594275,0.1027901727,0.0377913270,0.0618928843,0.0237383430,0.0179892255,0,0,51,0,0,0,0,0,0
sessions 2,sessions 2/0054,0054,P0054,1774858942908,stressed,0.9096647984,0.0311513737,0.0243819244,0.0089098980,0.0076477617,0.0110832660,0.0040651716,0.0030958061,0,0,51,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858944899,stressed,0.8440473719,0.0821250544,0.0380454627,0.0104510726,0.0126285638,0.0034370725,0.0025005742,0.0067648279,0,0,51,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858949874,stressed,0.3154013769,0.1256566664,0.1602268807,0.1316872461,0.0540618126,0.0523727195,0.0253794569,0.1352138408,0,0,0,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858951859,stressed,0.7011535705,0.1372552600,0.1103492666,0.0038756682,0.0042180417,0.0093582094,0.0040902223,0.0296997613,0,0,26,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858955837,stressed,0.5766882799,0.1009426029,0.1397394292,0.0414450155,0.0409131318,0.0287263054,0.0083181357,0.0632270995,0,0,26,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858956833,stressed,0.6352430978,0.1827179308,0.0513794985,0.0744563351,0.0110908240,0.0183742857,0.0055735218,0.0211645062,0,0,26,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858958822,stressed,0.5163912243,0.2195579514,0.0945995468,0.0437604778,0.0093410655,0.0181487620,0.0055042838,0.0926966884,57,24,26,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858960808,stressed,0.1978595462,0.6026388604,0.0806748008,0.0142470257,0.0207623263,0.0110082640,0.0041025994,0.0687065773,57,24,26,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858962799,stressed,0.2576811873,0.3297255406,0.0717562157,0.1253862535,0.0393920626,0.0340797313,0.0075478822,0.1344311268,57,34,0,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858963795,stressed,0.5852937206,0.1676390611,0.0159471175,0.0603613609,0.0741705341,0.0221676436,0.0280625887,0.0463579735,57,34,51,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858965783,stressed,0.9157773408,0.0278755416,0.0043294152,0.0186927927,0.0139917036,0.0115668859,0.0047750541,0.0029912660,57,34,51,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858967770,stressed,0.2469894919,0.4617614560,0.1559267685,0.0654273643,0.0230094248,0.0199068357,0.0047838804,0.0221947785,57,34,51,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858969762,stressed,0.2085995431,0.2780184517,0.1843572312,0.1551195810,0.0299379313,0.0442666890,0.0191533739,0.0805471987,38,41,0,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858971749,stressed,0.9182964417,0.0512044381,0.0076564219,0.0053550387,0.0051981667,0.0045171998,0.0030750472,0.0046972460,38,41,26,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858972744,stressed,0.3564277883,0.3899338757,0.0655813477,0.0356934698,0.0714158914,0.0585214331,0.0068387130,0.0155874809,38,41,51,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858974733,stressed,0.3770677500,0.2371703510,0.0496752509,0.1933287233,0.0746128842,0.0181783095,0.0091112670,0.0408554640,38,41,26,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858976720,stressed,0.9455294272,0.0154932158,0.0071794424,0.0077422451,0.0041734654,0.0104567864,0.0045730989,0.0048523188,38,41,51,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858978710,stressed,0.5680758205,0.2448500933,0.0802172292,0.0474717006,0.0238856222,0.0056547878,0.0168607211,0.0129840253,38,41,51,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858981695,stressed,0.8935476050,0.0203761877,0.0071673218,0.0363853125,0.0134648417,0.0123725924,0.0130386452,0.0036474936,38,41,51,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858983682,stressed,0.8821284109,0.0522627949,0.0061087024,0.0052289901,0.0101277801,0.0069083288,0.0171864238,0.0200485690,0,0,51,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858985679,stressed,0.4795445235,0.2052211410,0.1647265066,0.0842998665,0.0467906223,0.0123931272,0.0031450013,0.0038792117,0,0,51,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858986669,stressed,0.3273805046,0.3708198113,0.0802476681,0.1294924939,0.0319310269,0.0232905822,0.0176254325,0.0192124804,0,0,51,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858988656,stressed,0.6001386081,0.2127257898,0.0722788768,0.0555919692,0.0115528517,0.0192547528,0.0039081591,0.0245489926,0,0,0,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858990645,stressed,0.7691384592,0.0851314552,0.0163359853,0.0623813672,0.0207596536,0.0236731880,0.0040212544,0.0185586370,0,0,25,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858991652,stressed,0.7473923872,0.0777661046,0.0511750140,0.0712616641,0.0112599700,0.0197819078,0.0110729925,0.0102899597,0,0,26,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858992633,stressed,0.8232880155,0.0901935898,0.0352463361,0.0293069938,0.0078391555,0.0051295452,0.0042430984,0.0047532657,0,0,51,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858994623,stressed,0.8380299548,0.1119134113,0.0050100390,0.0119025717,0.0128830994,0.0061964178,0.0016010645,0.0124634415,0,0,26,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858997607,stressed,0.6847905020,0.1066622644,0.0165133298,0.0389343746,0.0769953970,0.0343308785,0.0177730097,0.0240002440,0,0,26,0,0,0,0,1,0
sessions 2,sessions 2/0054,0054,P0054,1774858999596,stressed,0.4746764817,0.2802108423,0.1078311369,0.0643066789,0.0151394368,0.0173715789,0.0158932072,0.0245706372,0,0,0,0,0,0,0,1,0
